0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	27	28	32	28	32	28	32	28	28	33	34	33	34	28	0	0	27	35	35	36	37	35	36	37	35	36	37	35	38	35	0	0	27	39	39	40	39	39	39	39	40	39	40	39	40	39	0	0	27	39	39	40	39	39	39	39	40	39	40	39	40	39	0	0	27	35	35	36	37	35	36	37	35	36	37	35	38	35	0	0	27	28	32	28	32	28	32	28	28	33	34	33	34	28	0	0	27	35	35	36	37	35	36	37	35	36	37	35	38	35	0	0	8	16	0	0	0	0	0	0	0	41	8	16	0	0	
0	0	27	42	43	42	44	42	44	42	42	45	46	45	46	42	0	0	27	47	47	48	49	47	48	49	47	48	49	47	44	47	0	0	27	50	50	44	50	51	52	50	44	50	44	50	44	50	0	0	27	50	50	44	50	51	52	50	44	50	44	50	44	50	0	0	27	47	47	48	49	47	48	49	47	48	49	47	44	47	0	0	27	42	43	42	44	42	44	42	42	45	46	45	46	42	0	0	27	47	47	48	49	47	48	49	47	48	49	47	44	47	0	0	11	12	0	0	0	1	2	0	0	4	11	12	0	0	
0	0	27	42	53	42	54	42	54	42	42	48	49	48	49	42	0	0	27	47	47	55	56	47	55	56	57	55	56	47	58	47	0	8	59	50	50	60	50	61	62	50	60	50	60	50	60	50	0	8	59	50	50	60	50	61	62	50	60	50	60	50	60	50	0	0	27	47	47	55	56	47	55	56	57	55	56	47	58	47	0	0	27	42	53	42	54	42	54	42	42	48	49	48	49	42	0	0	27	47	47	55	56	47	55	56	57	55	56	47	58	47	0	0	13	14	0	0	8	63	5	8	0	6	64	65	3	0	
0	0	59	66	67	68	69	42	69	42	42	70	71	70	71	42	0	0	59	72	72	73	73	72	73	73	74	73	73	72	73	72	0	11	75	76	76	77	76	77	77	76	77	76	77	76	77	76	0	11	75	76	76	77	76	77	77	76	77	76	77	76	77	76	0	0	59	72	72	73	73	72	73	73	74	73	73	72	73	72	0	0	59	66	67	68	69	42	69	42	42	70	71	70	71	42	0	0	59	72	72	73	73	72	73	73	74	73	73	72	73	72	78	78	79	80	78	78	81	82	83	81	78	84	85	86	86	78	
0	0	75	87	88	89	90	91	90	91	91	90	90	90	90	91	1	3	75	92	92	92	93	94	95	92	92	92	92	92	92	92	0	13	96	97	98	97	97	97	97	97	97	97	97	97	97	97	0	13	96	97	98	97	97	97	97	97	97	97	97	97	97	97	1	3	75	92	92	92	93	94	95	92	92	92	92	92	92	92	0	0	75	87	88	89	90	91	90	91	91	90	90	90	90	91	1	3	75	92	92	92	93	94	95	92	92	92	92	92	92	92	99	100	99	100	99	100	99	100	99	100	99	100	99	100	99	100	
0	0	96	101	101	101	101	101	101	101	101	101	101	101	101	101	4	5	96	35	38	35	102	103	104	35	38	35	38	35	38	35	0	13	96	39	105	39	39	39	39	39	39	39	39	39	39	39	0	13	96	39	105	39	39	39	39	39	39	39	39	39	39	39	4	5	96	35	38	35	102	103	104	35	38	35	38	35	38	35	0	0	96	101	101	101	101	101	101	101	101	101	101	101	101	101	4	5	96	35	38	35	102	103	104	35	38	35	38	35	38	35	106	107	106	107	106	107	106	107	106	107	106	107	106	107	108	109	
0	0	96	28	32	28	32	28	32	28	28	33	34	33	34	28	6	7	96	47	44	47	45	46	46	47	44	47	44	47	44	47	0	13	96	50	51	52	50	50	110	50	51	52	52	50	110	50	0	13	96	50	51	52	50	50	110	50	51	52	52	50	110	50	6	7	96	47	44	47	45	46	46	47	44	47	44	47	44	47	0	0	96	28	32	28	32	28	32	28	28	33	34	33	34	28	6	7	96	47	44	47	45	46	46	47	44	47	44	47	44	47	111	112	111	112	111	112	111	112	111	112	111	112	111	112	108	113	
0	0	96	42	44	42	44	42	43	42	42	45	46	45	46	42	6	15	96	47	54	47	45	46	46	47	54	47	54	47	54	47	41	13	96	50	61	62	50	50	44	50	114	115	116	50	44	50	41	13	96	50	61	62	50	50	44	50	114	115	116	50	44	50	6	15	96	47	54	47	45	46	46	47	54	47	54	47	54	47	0	0	96	42	44	42	44	42	43	42	42	45	46	45	46	42	6	15	96	47	54	47	45	46	46	47	54	47	54	47	54	47	117	117	117	117	117	117	117	117	117	117	117	117	117	117	108	109	
118	118	96	42	54	42	54	42	53	42	42	48	49	48	49	42	6	11	96	47	119	47	48	49	49	47	58	47	58	47	58	47	4	13	96	50	39	39	50	50	60	50	45	46	46	50	60	50	4	13	96	50	39	39	50	50	60	50	45	46	46	50	60	50	6	11	96	47	119	47	48	49	49	47	58	47	58	47	58	47	118	118	96	42	54	42	54	42	53	42	42	48	49	48	49	42	6	11	96	47	119	47	48	49	49	47	58	47	58	47	58	47	120	121	120	121	120	121	120	121	120	121	120	121	120	121	108	113	
122	122	96	42	69	42	69	42	69	42	42	70	71	70	71	42	6	13	96	123	124	123	125	126	127	123	128	123	128	123	128	123	6	13	96	129	129	129	129	129	130	129	48	49	49	129	130	129	6	13	96	129	129	129	129	129	130	129	48	49	49	129	130	129	6	13	96	123	124	123	125	126	127	123	128	123	128	123	128	123	122	122	96	42	69	42	69	42	69	42	42	70	71	70	71	42	6	13	96	123	124	123	125	126	127	123	128	123	128	123	128	123	120	120	120	120	120	120	120	120	120	120	120	120	120	120	108	109	
131	131	132	133	134	133	134	133	134	133	133	134	134	134	134	133	135	136	132	137	137	137	138	139	140	137	137	137	137	137	137	137	135	136	132	137	137	137	137	137	137	137	125	126	127	137	137	137	135	136	132	137	137	137	137	137	137	137	125	126	127	137	137	137	135	136	132	137	137	137	138	139	140	137	137	137	137	137	137	137	131	131	132	133	134	133	134	133	134	133	133	134	134	134	134	133	135	136	132	137	137	137	138	139	140	137	137	137	137	137	137	137	141	141	141	141	120	121	120	121	120	121	120	121	120	121	108	113	
142	142	143	142	142	142	144	145	144	145	146	142	142	142	142	142	142	142	143	147	147	147	148	149	150	147	147	147	147	147	147	147	142	142	143	147	147	147	147	147	147	147	148	149	150	147	147	147	142	142	143	147	147	147	147	147	147	147	148	149	150	147	147	147	142	142	143	147	147	147	148	149	150	147	147	147	147	147	147	147	142	142	143	142	142	142	144	145	144	145	146	142	142	142	142	142	142	142	143	147	147	147	148	149	150	147	147	147	147	147	147	147	99	100	99	113	151	152	152	152	152	152	152	152	152	152	108	153	
154	154	154	154	154	155	156	157	156	157	158	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	155	156	157	156	157	158	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	154	106	153	159	160	161	99	113	99	100	99	100	99	100	99	108	153	
162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	162	107	153	163	164	107	106	107	106	107	106	107	106	107	106	106	107
